session_day,time_utc,time_local,bar_idx_in_day,action,current_position,close,spread,raw_pnl,transaction_cost,net_pnl,mtm_pnl,equity,forced_close
2024-12-05,2024-12-05 11:57:00+00:00,2024-12-05 18:57:00+07:00,597,0,-1,1.05271,18,-4.000000000004,0.0,-4.000000000004,-4.000000000004,10047.000000000007,False
2024-12-05,2024-12-05 11:58:00+00:00,2024-12-05 18:58:00+07:00,598,0,-1,1.05267,17,4.000000000004,0.0,4.000000000004,4.000000000004,10051.000000000011,False
2024-12-05,2024-12-05 11:59:00+00:00,2024-12-05 18:59:00+07:00,599,0,-1,1.05276,18,-8.999999999992347,0.0,-8.999999999992347,-8.999999999992347,10042.000000000018,False
2024-12-05,2024-12-05 12:00:00+00:00,2024-12-05 19:00:00+07:00,600,0,-1,1.05272,18,3.999999999981796,0.0,3.999999999981796,3.999999999981796,10046.0,False
2024-12-05,2024-12-05 12:01:00+00:00,2024-12-05 19:01:00+07:00,601,0,-1,1.05271,17,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,10047.000000000007,False
2024-12-05,2024-12-05 12:02:00+00:00,2024-12-05 19:02:00+07:00,602,0,-1,1.0529,18,-18.999999999991246,0.0,-18.999999999991246,-18.999999999991246,10028.000000000016,False
2024-12-05,2024-12-05 12:03:00+00:00,2024-12-05 19:03:00+07:00,603,0,-1,1.05288,17,1.999999999990898,0.0,1.999999999990898,1.999999999990898,10030.000000000007,False
2024-12-05,2024-12-05 12:04:00+00:00,2024-12-05 19:04:00+07:00,604,0,-1,1.05304,17,-15.999999999993797,0.0,-15.999999999993797,-15.999999999993797,10014.000000000013,False
2024-12-05,2024-12-05 12:05:00+00:00,2024-12-05 19:05:00+07:00,605,0,-1,1.05314,17,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,10004.000000000015,False
2024-12-05,2024-12-05 12:06:00+00:00,2024-12-05 19:06:00+07:00,606,0,-1,1.05323,17,-9.000000000014552,0.0,-9.000000000014552,-9.000000000014552,9995.0,False
2024-12-05,2024-12-05 12:07:00+00:00,2024-12-05 19:07:00+07:00,607,0,-1,1.05292,17,31.000000000003247,0.0,31.000000000003247,31.000000000003247,10026.000000000004,False
2024-12-05,2024-12-05 12:08:00+00:00,2024-12-05 19:08:00+07:00,608,0,-1,1.05315,18,-22.999999999995246,0.0,-22.999999999995246,-22.999999999995246,10003.00000000001,False
2024-12-05,2024-12-05 12:09:00+00:00,2024-12-05 19:09:00+07:00,609,0,-1,1.05305,18,9.999999999998899,0.0,9.999999999998899,9.999999999998899,10013.000000000007,False
2024-12-05,2024-12-05 12:10:00+00:00,2024-12-05 19:10:00+07:00,610,0,-1,1.053,18,5.000000000010552,0.0,5.000000000010552,5.000000000010552,10018.000000000018,False
2024-12-05,2024-12-05 12:11:00+00:00,2024-12-05 19:11:00+07:00,611,0,-1,1.05309,18,-9.000000000014552,0.0,-9.000000000014552,-9.000000000014552,10009.000000000004,False
2024-12-05,2024-12-05 12:12:00+00:00,2024-12-05 19:12:00+07:00,612,0,-1,1.0532,17,-10.999999999983245,0.0,-10.999999999983245,-10.999999999983245,9998.00000000002,False
2024-12-05,2024-12-05 12:13:00+00:00,2024-12-05 19:13:00+07:00,613,0,-1,1.05312,17,7.999999999985796,0.0,7.999999999985796,7.999999999985796,10006.000000000005,False
2024-12-05,2024-12-05 12:14:00+00:00,2024-12-05 19:14:00+07:00,614,0,-1,1.05327,17,-14.999999999987246,0.0,-14.999999999987246,-14.999999999987246,9991.000000000018,False
2024-12-05,2024-12-05 12:15:00+00:00,2024-12-05 19:15:00+07:00,615,0,-1,1.05335,18,-8.000000000008,0.0,-8.000000000008,-8.000000000008,9983.000000000011,False
2024-12-05,2024-12-05 12:16:00+00:00,2024-12-05 19:16:00+07:00,616,0,-1,1.05331,17,4.000000000004,0.0,4.000000000004,4.000000000004,9987.000000000015,False
2024-12-05,2024-12-05 12:17:00+00:00,2024-12-05 19:17:00+07:00,617,0,-1,1.05314,18,17.000000000000348,0.0,17.000000000000348,17.000000000000348,10004.000000000015,False
2024-12-05,2024-12-05 12:18:00+00:00,2024-12-05 19:18:00+07:00,618,0,-1,1.05302,18,11.999999999989797,0.0,11.999999999989797,11.999999999989797,10016.000000000004,False
2024-12-05,2024-12-05 12:19:00+00:00,2024-12-05 19:19:00+07:00,619,0,-1,1.053,18,2.0000000000131024,0.0,2.0000000000131024,2.0000000000131024,10018.000000000016,False
2024-12-05,2024-12-05 12:20:00+00:00,2024-12-05 19:20:00+07:00,620,0,-1,1.05298,17,1.999999999990898,0.0,1.999999999990898,1.999999999990898,10020.000000000007,False
2024-12-05,2024-12-05 12:21:00+00:00,2024-12-05 19:21:00+07:00,621,0,-1,1.05285,17,12.999999999996348,0.0,12.999999999996348,12.999999999996348,10033.000000000004,False
2024-12-05,2024-12-05 12:22:00+00:00,2024-12-05 19:22:00+07:00,622,0,-1,1.05276,18,9.000000000014552,0.0,9.000000000014552,9.000000000014552,10042.000000000018,False
2024-12-05,2024-12-05 12:23:00+00:00,2024-12-05 19:23:00+07:00,623,0,-1,1.0529,17,-14.000000000002899,0.0,-14.000000000002899,-14.000000000002899,10028.000000000015,False
2024-12-05,2024-12-05 12:24:00+00:00,2024-12-05 19:24:00+07:00,624,0,-1,1.05293,17,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,10025.000000000016,False
2024-12-05,2024-12-05 12:25:00+00:00,2024-12-05 19:25:00+07:00,625,0,-1,1.05291,17,1.999999999990898,0.0,1.999999999990898,1.999999999990898,10027.000000000007,False
2024-12-05,2024-12-05 12:26:00+00:00,2024-12-05 19:26:00+07:00,626,0,-1,1.05296,19,-4.999999999988347,0.0,-4.999999999988347,-4.999999999988347,10022.000000000018,False
2024-12-05,2024-12-05 12:27:00+00:00,2024-12-05 19:27:00+07:00,627,0,-1,1.05278,18,17.999999999984695,0.0,17.999999999984695,17.999999999984695,10040.000000000004,False
2024-12-05,2024-12-05 12:28:00+00:00,2024-12-05 19:28:00+07:00,628,0,-1,1.05279,17,-0.9999999999843467,0.0,-0.9999999999843467,-0.9999999999843467,10039.00000000002,False
2024-12-05,2024-12-05 12:29:00+00:00,2024-12-05 19:29:00+07:00,629,0,-1,1.05283,17,-4.000000000004,0.0,-4.000000000004,-4.000000000004,10035.000000000016,False
2024-12-05,2024-12-05 12:30:00+00:00,2024-12-05 19:30:00+07:00,630,0,-1,1.05294,17,-11.00000000000545,0.0,-11.00000000000545,-11.00000000000545,10024.000000000011,False
2024-12-05,2024-12-05 12:31:00+00:00,2024-12-05 19:31:00+07:00,631,0,-1,1.0529,18,4.000000000004,0.0,4.000000000004,4.000000000004,10028.000000000015,False
2024-12-05,2024-12-05 12:32:00+00:00,2024-12-05 19:32:00+07:00,632,0,-1,1.05273,18,17.000000000000348,0.0,17.000000000000348,17.000000000000348,10045.000000000015,False
2024-12-05,2024-12-05 12:33:00+00:00,2024-12-05 19:33:00+07:00,633,0,-1,1.05276,17,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,10042.000000000016,False
2024-12-05,2024-12-05 12:34:00+00:00,2024-12-05 19:34:00+07:00,634,0,-1,1.05297,18,-21.00000000000435,0.0,-21.00000000000435,-21.00000000000435,10021.000000000013,False
2024-12-05,2024-12-05 12:35:00+00:00,2024-12-05 19:35:00+07:00,635,0,-1,1.0528,17,17.000000000000348,0.0,17.000000000000348,17.000000000000348,10038.000000000013,False
2024-12-05,2024-12-05 12:36:00+00:00,2024-12-05 19:36:00+07:00,636,0,-1,1.0526,18,19.999999999997797,0.0,19.999999999997797,19.999999999997797,10058.000000000011,False
2024-12-05,2024-12-05 12:37:00+00:00,2024-12-05 19:37:00+07:00,637,0,-1,1.05259,17,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,10059.000000000018,False
2024-12-05,2024-12-05 12:38:00+00:00,2024-12-05 19:38:00+07:00,638,0,-1,1.0525,18,8.999999999992347,0.0,8.999999999992347,8.999999999992347,10068.000000000011,False
2024-12-05,2024-12-05 12:39:00+00:00,2024-12-05 19:39:00+07:00,639,0,-1,1.05271,19,-21.00000000000435,0.0,-21.00000000000435,-21.00000000000435,10047.000000000007,False
2024-12-05,2024-12-05 12:40:00+00:00,2024-12-05 19:40:00+07:00,640,0,-1,1.05266,18,5.000000000010552,0.0,5.000000000010552,5.000000000010552,10052.000000000018,False
2024-12-05,2024-12-05 12:41:00+00:00,2024-12-05 19:41:00+07:00,641,0,-1,1.05249,18,17.000000000000348,0.0,17.000000000000348,17.000000000000348,10069.000000000018,False
2024-12-05,2024-12-05 12:42:00+00:00,2024-12-05 19:42:00+07:00,642,0,-1,1.05252,17,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,10066.00000000002,False
2024-12-05,2024-12-05 12:43:00+00:00,2024-12-05 19:43:00+07:00,643,0,-1,1.05247,18,4.999999999988347,0.0,4.999999999988347,4.999999999988347,10071.00000000001,False
2024-12-05,2024-12-05 12:44:00+00:00,2024-12-05 19:44:00+07:00,644,0,-1,1.05263,17,-15.999999999993797,0.0,-15.999999999993797,-15.999999999993797,10055.000000000015,False
2024-12-05,2024-12-05 12:45:00+00:00,2024-12-05 19:45:00+07:00,645,0,-1,1.05251,17,11.999999999989797,0.0,11.999999999989797,11.999999999989797,10067.000000000004,False
2024-12-05,2024-12-05 12:46:00+00:00,2024-12-05 19:46:00+07:00,646,0,-1,1.05259,18,-7.999999999985796,0.0,-7.999999999985796,-7.999999999985796,10059.000000000018,False
2024-12-05,2024-12-05 12:47:00+00:00,2024-12-05 19:47:00+07:00,647,0,-1,1.05251,19,7.999999999985796,0.0,7.999999999985796,7.999999999985796,10067.000000000004,False
2024-12-05,2024-12-05 12:48:00+00:00,2024-12-05 19:48:00+07:00,648,0,-1,1.0525,18,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,10068.000000000011,False
2024-12-05,2024-12-05 12:49:00+00:00,2024-12-05 19:49:00+07:00,649,0,-1,1.05254,18,-4.000000000004,0.0,-4.000000000004,-4.000000000004,10064.000000000007,False
2024-12-05,2024-12-05 12:50:00+00:00,2024-12-05 19:50:00+07:00,650,0,-1,1.0526,18,-5.999999999994898,0.0,-5.999999999994898,-5.999999999994898,10058.000000000013,False
2024-12-05,2024-12-05 12:51:00+00:00,2024-12-05 19:51:00+07:00,651,0,-1,1.05247,17,12.999999999996348,0.0,12.999999999996348,12.999999999996348,10071.00000000001,False
2024-12-05,2024-12-05 12:52:00+00:00,2024-12-05 19:52:00+07:00,652,0,-1,1.05257,17,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,10061.000000000011,False
2024-12-05,2024-12-05 12:53:00+00:00,2024-12-05 19:53:00+07:00,653,0,-1,1.05248,18,8.999999999992347,0.0,8.999999999992347,8.999999999992347,10070.000000000004,False
2024-12-05,2024-12-05 12:54:00+00:00,2024-12-05 19:54:00+07:00,654,0,-1,1.05255,17,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,10063.000000000002,False
2024-12-05,2024-12-05 12:55:00+00:00,2024-12-05 19:55:00+07:00,655,0,-1,1.05253,18,2.0000000000131024,0.0,2.0000000000131024,2.0000000000131024,10065.000000000015,False
2024-12-05,2024-12-05 12:56:00+00:00,2024-12-05 19:56:00+07:00,656,0,-1,1.05264,18,-11.00000000000545,0.0,-11.00000000000545,-11.00000000000545,10054.00000000001,False
2024-12-05,2024-12-05 12:57:00+00:00,2024-12-05 19:57:00+07:00,657,0,-1,1.05276,18,-11.999999999989797,0.0,-11.999999999989797,-11.999999999989797,10042.00000000002,False
2024-12-05,2024-12-05 12:58:00+00:00,2024-12-05 19:58:00+07:00,658,0,-1,1.05273,17,2.999999999997449,0.0,2.999999999997449,2.999999999997449,10045.000000000018,False
2024-12-05,2024-12-05 12:59:00+00:00,2024-12-05 19:59:00+07:00,659,0,-1,1.05251,17,21.999999999988695,0.0,21.999999999988695,21.999999999988695,10067.000000000007,False
2024-12-05,2024-12-05 13:00:00+00:00,2024-12-05 20:00:00+07:00,660,0,-1,1.05244,17,7.0000000000014495,0.0,7.0000000000014495,7.0000000000014495,10074.00000000001,False
2024-12-05,2024-12-05 13:01:00+00:00,2024-12-05 20:01:00+07:00,661,0,-1,1.05267,17,-22.999999999995246,0.0,-22.999999999995246,-22.999999999995246,10051.000000000015,False
2024-12-05,2024-12-05 13:02:00+00:00,2024-12-05 20:02:00+07:00,662,0,-1,1.05267,18,-0.0,0.0,-0.0,-0.0,10051.000000000015,False
2024-12-05,2024-12-05 13:03:00+00:00,2024-12-05 20:03:00+07:00,663,0,-1,1.0525,18,17.000000000000348,0.0,17.000000000000348,17.000000000000348,10068.000000000015,False
2024-12-05,2024-12-05 13:04:00+00:00,2024-12-05 20:04:00+07:00,664,0,-1,1.0526,17,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,10058.000000000016,False
2024-12-05,2024-12-05 13:05:00+00:00,2024-12-05 20:05:00+07:00,665,0,-1,1.05267,18,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,10051.000000000015,False
2024-12-05,2024-12-05 13:06:00+00:00,2024-12-05 20:06:00+07:00,666,0,-1,1.05249,19,18.0000000000069,0.0,18.0000000000069,18.0000000000069,10069.000000000022,False
2024-12-05,2024-12-05 13:07:00+00:00,2024-12-05 20:07:00+07:00,667,0,-1,1.05246,18,2.999999999997449,0.0,2.999999999997449,2.999999999997449,10072.00000000002,False
2024-12-05,2024-12-05 13:08:00+00:00,2024-12-05 20:08:00+07:00,668,0,-1,1.05244,19,1.999999999990898,0.0,1.999999999990898,1.999999999990898,10074.000000000011,False
2024-12-05,2024-12-05 13:09:00+00:00,2024-12-05 20:09:00+07:00,669,0,-1,1.05241,17,2.999999999997449,0.0,2.999999999997449,2.999999999997449,10077.00000000001,False
2024-12-05,2024-12-05 13:10:00+00:00,2024-12-05 20:10:00+07:00,670,0,-1,1.0525,18,-8.999999999992347,0.0,-8.999999999992347,-8.999999999992347,10068.000000000016,False
2024-12-05,2024-12-05 13:11:00+00:00,2024-12-05 20:11:00+07:00,671,0,-1,1.05232,17,18.0000000000069,0.0,18.0000000000069,18.0000000000069,10086.000000000024,False
2024-12-05,2024-12-05 13:12:00+00:00,2024-12-05 20:12:00+07:00,672,0,-1,1.05243,18,-11.00000000000545,0.0,-11.00000000000545,-11.00000000000545,10075.000000000018,False
2024-12-05,2024-12-05 13:13:00+00:00,2024-12-05 20:13:00+07:00,673,0,-1,1.05236,17,7.0000000000014495,0.0,7.0000000000014495,7.0000000000014495,10082.00000000002,False
2024-12-05,2024-12-05 13:14:00+00:00,2024-12-05 20:14:00+07:00,674,0,-1,1.0525,17,-14.000000000002899,0.0,-14.000000000002899,-14.000000000002899,10068.000000000016,False
2024-12-05,2024-12-05 13:15:00+00:00,2024-12-05 20:15:00+07:00,675,0,-1,1.05252,17,-1.999999999990898,0.0,-1.999999999990898,-1.999999999990898,10066.000000000025,False
2024-12-05,2024-12-05 13:16:00+00:00,2024-12-05 20:16:00+07:00,676,0,-1,1.05251,18,0.9999999999843467,0.0,0.9999999999843467,0.9999999999843467,10067.00000000001,False
2024-12-05,2024-12-05 13:17:00+00:00,2024-12-05 20:17:00+07:00,677,0,-1,1.05232,18,19.00000000001345,0.0,19.00000000001345,19.00000000001345,10086.000000000022,False
2024-12-05,2024-12-05 13:18:00+00:00,2024-12-05 20:18:00+07:00,678,0,-1,1.05237,18,-5.000000000010552,0.0,-5.000000000010552,-5.000000000010552,10081.000000000011,False
2024-12-05,2024-12-05 13:19:00+00:00,2024-12-05 20:19:00+07:00,679,0,-1,1.05252,18,-14.999999999987246,0.0,-14.999999999987246,-14.999999999987246,10066.000000000024,False
2024-12-05,2024-12-05 13:20:00+00:00,2024-12-05 20:20:00+07:00,680,0,-1,1.05251,17,0.9999999999843467,0.0,0.9999999999843467,0.9999999999843467,10067.000000000007,False
2024-12-05,2024-12-05 13:21:00+00:00,2024-12-05 20:21:00+07:00,681,0,-1,1.05244,17,7.0000000000014495,0.0,7.0000000000014495,7.0000000000014495,10074.00000000001,False
2024-12-05,2024-12-05 13:22:00+00:00,2024-12-05 20:22:00+07:00,682,0,-1,1.05243,18,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,10075.000000000016,False
2024-12-05,2024-12-05 13:23:00+00:00,2024-12-05 20:23:00+07:00,683,0,-1,1.05262,18,-18.999999999991246,0.0,-18.999999999991246,-18.999999999991246,10056.000000000025,False
2024-12-05,2024-12-05 13:24:00+00:00,2024-12-05 20:24:00+07:00,684,0,-1,1.05268,17,-6.000000000017103,0.0,-6.000000000017103,-6.000000000017103,10050.00000000001,False
2024-12-05,2024-12-05 13:25:00+00:00,2024-12-05 20:25:00+07:00,685,0,-1,1.05258,17,9.999999999998899,0.0,9.999999999998899,9.999999999998899,10060.000000000007,False
2024-12-05,2024-12-05 13:26:00+00:00,2024-12-05 20:26:00+07:00,686,0,-1,1.05271,17,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,10047.000000000011,False
2024-12-05,2024-12-05 13:27:00+00:00,2024-12-05 20:27:00+07:00,687,0,-1,1.05245,18,25.999999999992696,0.0,25.999999999992696,25.999999999992696,10073.000000000004,False
2024-12-05,2024-12-05 13:28:00+00:00,2024-12-05 20:28:00+07:00,688,0,-1,1.05242,17,3.0000000000196536,0.0,3.0000000000196536,3.0000000000196536,10076.000000000024,False
2024-12-05,2024-12-05 13:29:00+00:00,2024-12-05 20:29:00+07:00,689,0,-1,1.05244,18,-2.0000000000131024,0.0,-2.0000000000131024,-2.0000000000131024,10074.000000000011,False
2024-12-05,2024-12-05 13:30:00+00:00,2024-12-05 20:30:00+07:00,690,0,-1,1.05259,18,-14.999999999987246,0.0,-14.999999999987246,-14.999999999987246,10059.000000000024,False
2024-12-05,2024-12-05 13:31:00+00:00,2024-12-05 20:31:00+07:00,691,0,-1,1.05278,18,-19.00000000001345,0.0,-19.00000000001345,-19.00000000001345,10040.000000000011,False
2024-12-05,2024-12-05 13:32:00+00:00,2024-12-05 20:32:00+07:00,692,0,-1,1.05288,17,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,10030.000000000013,False
2024-12-05,2024-12-05 13:33:00+00:00,2024-12-05 20:33:00+07:00,693,0,-1,1.05317,17,-28.999999999990145,0.0,-28.999999999990145,-28.999999999990145,10001.000000000022,False
2024-12-05,2024-12-05 13:34:00+00:00,2024-12-05 20:34:00+07:00,694,0,-1,1.05309,18,7.999999999985796,0.0,7.999999999985796,7.999999999985796,10009.000000000007,False
2024-12-05,2024-12-05 13:35:00+00:00,2024-12-05 20:35:00+07:00,695,0,-1,1.05301,18,8.000000000008,0.0,8.000000000008,8.000000000008,10017.000000000015,False
2024-12-05,2024-12-05 13:36:00+00:00,2024-12-05 20:36:00+07:00,696,0,-1,1.05307,17,-5.999999999994898,0.0,-5.999999999994898,-5.999999999994898,10011.00000000002,False
2024-12-05,2024-12-05 13:37:00+00:00,2024-12-05 20:37:00+07:00,697,0,-1,1.0531,17,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,10008.000000000022,False
2024-12-05,2024-12-05 13:38:00+00:00,2024-12-05 20:38:00+07:00,698,0,-1,1.05317,18,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,10001.00000000002,False
2024-12-05,2024-12-05 13:39:00+00:00,2024-12-05 20:39:00+07:00,699,0,-1,1.05322,18,-5.000000000010552,0.0,-5.000000000010552,-5.000000000010552,9996.00000000001,False
2024-12-05,2024-12-05 13:40:00+00:00,2024-12-05 20:40:00+07:00,700,0,-1,1.05323,18,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9995.000000000002,False
2024-12-05,2024-12-05 13:41:00+00:00,2024-12-05 20:41:00+07:00,701,0,-1,1.05333,18,-9.999999999998899,0.0,-9.999999999998899,-9.999999999998899,9985.000000000004,False
2024-12-05,2024-12-05 13:42:00+00:00,2024-12-05 20:42:00+07:00,702,0,-1,1.05349,17,-15.999999999993797,0.0,-15.999999999993797,-15.999999999993797,9969.00000000001,False
2024-12-05,2024-12-05 13:43:00+00:00,2024-12-05 20:43:00+07:00,703,0,-1,1.05333,17,15.999999999993797,0.0,15.999999999993797,15.999999999993797,9985.000000000004,False
2024-12-05,2024-12-05 13:44:00+00:00,2024-12-05 20:44:00+07:00,704,0,-1,1.05326,18,7.0000000000014495,0.0,7.0000000000014495,7.0000000000014495,9992.000000000005,False
2024-12-05,2024-12-05 13:45:00+00:00,2024-12-05 20:45:00+07:00,705,0,-1,1.05327,17,-0.9999999999843467,0.0,-0.9999999999843467,-0.9999999999843467,9991.000000000022,False
2024-12-05,2024-12-05 13:46:00+00:00,2024-12-05 20:46:00+07:00,706,0,-1,1.05333,18,-6.000000000017103,0.0,-6.000000000017103,-6.000000000017103,9985.000000000005,False
2024-12-05,2024-12-05 13:47:00+00:00,2024-12-05 20:47:00+07:00,707,0,-1,1.05333,19,-0.0,0.0,-0.0,-0.0,9985.000000000005,False
2024-12-05,2024-12-05 13:48:00+00:00,2024-12-05 20:48:00+07:00,708,0,-1,1.05318,17,15.00000000000945,0.0,15.00000000000945,15.00000000000945,10000.000000000015,False
2024-12-05,2024-12-05 13:49:00+00:00,2024-12-05 20:49:00+07:00,709,0,-1,1.05318,18,-0.0,0.0,-0.0,-0.0,10000.000000000015,False
2024-12-05,2024-12-05 13:50:00+00:00,2024-12-05 20:50:00+07:00,710,0,-1,1.05321,18,-2.999999999997449,0.0,-2.999999999997449,-2.999999999997449,9997.000000000016,False
2024-12-05,2024-12-05 13:51:00+00:00,2024-12-05 20:51:00+07:00,711,0,-1,1.05334,18,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,9984.00000000002,False
2024-12-05,2024-12-05 13:52:00+00:00,2024-12-05 20:52:00+07:00,712,0,-1,1.05347,18,-12.999999999996348,0.0,-12.999999999996348,-12.999999999996348,9971.000000000024,False
2024-12-05,2024-12-05 13:53:00+00:00,2024-12-05 20:53:00+07:00,713,0,-1,1.05359,18,-12.000000000012001,0.0,-12.000000000012001,-12.000000000012001,9959.000000000011,False
2024-12-05,2024-12-05 13:54:00+00:00,2024-12-05 20:54:00+07:00,714,0,-1,1.05357,17,2.0000000000131024,0.0,2.0000000000131024,2.0000000000131024,9961.000000000024,False
2024-12-05,2024-12-05 13:55:00+00:00,2024-12-05 20:55:00+07:00,715,0,-1,1.05365,17,-8.000000000008,0.0,-8.000000000008,-8.000000000008,9953.000000000016,False
2024-12-05,2024-12-05 13:56:00+00:00,2024-12-05 20:56:00+07:00,716,0,-1,1.05355,17,9.999999999998899,0.0,9.999999999998899,9.999999999998899,9963.000000000015,False
2024-12-05,2024-12-05 13:57:00+00:00,2024-12-05 20:57:00+07:00,717,0,-1,1.05357,18,-1.999999999990898,0.0,-1.999999999990898,-1.999999999990898,9961.000000000024,False
2024-12-05,2024-12-05 13:58:00+00:00,2024-12-05 20:58:00+07:00,718,0,-1,1.05356,17,0.9999999999843467,0.0,0.9999999999843467,0.9999999999843467,9962.000000000007,False
2024-12-05,2024-12-05 13:59:00+00:00,2024-12-05 20:59:00+07:00,719,0,-1,1.05355,18,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,9963.000000000015,False
2024-12-05,2024-12-05 14:00:00+00:00,2024-12-05 21:00:00+07:00,720,0,-1,1.05354,17,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,9964.000000000022,False
2024-12-05,2024-12-05 14:01:00+00:00,2024-12-05 21:01:00+07:00,721,0,-1,1.05363,17,-9.000000000014552,0.0,-9.000000000014552,-9.000000000014552,9955.000000000007,False
2024-12-05,2024-12-05 14:02:00+00:00,2024-12-05 21:02:00+07:00,722,0,-1,1.05362,17,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,9956.000000000015,False
2024-12-05,2024-12-05 14:03:00+00:00,2024-12-05 21:03:00+07:00,723,0,-1,1.05348,18,14.000000000002899,0.0,14.000000000002899,14.000000000002899,9970.000000000018,False
2024-12-05,2024-12-05 14:04:00+00:00,2024-12-05 21:04:00+07:00,724,0,-1,1.05355,17,-7.0000000000014495,0.0,-7.0000000000014495,-7.0000000000014495,9963.000000000016,False
2024-12-05,2024-12-05 14:05:00+00:00,2024-12-05 21:05:00+07:00,725,0,-1,1.05375,17,-19.999999999997797,0.0,-19.999999999997797,-19.999999999997797,9943.000000000018,False
2024-12-05,2024-12-05 14:06:00+00:00,2024-12-05 21:06:00+07:00,726,0,-1,1.05377,17,-2.0000000000131024,0.0,-2.0000000000131024,-2.0000000000131024,9941.000000000005,False
2024-12-05,2024-12-05 14:07:00+00:00,2024-12-05 21:07:00+07:00,727,0,-1,1.05376,18,1.0000000000065512,0.0,1.0000000000065512,1.0000000000065512,9942.000000000013,False
2024-12-05,2024-12-05 14:08:00+00:00,2024-12-05 21:08:00+07:00,728,0,-1,1.05354,17,22.0000000000109,0.0,22.0000000000109,22.0000000000109,9964.000000000024,False
2024-12-05,2024-12-05 14:09:00+00:00,2024-12-05 21:09:00+07:00,729,0,-1,1.05359,17,-5.000000000010552,0.0,-5.000000000010552,-5.000000000010552,9959.000000000013,False
2024-12-05,2024-12-05 14:10:00+00:00,2024-12-05 21:10:00+07:00,730,0,-1,1.05325,18,34.000000000000696,0.0,34.000000000000696,34.000000000000696,9993.000000000013,False
2024-12-05,2024-12-05 14:11:00+00:00,2024-12-05 21:11:00+07:00,731,0,-1,1.05326,17,-1.0000000000065512,0.0,-1.0000000000065512,-1.0000000000065512,9992.000000000005,False
2024-12-05,2024-12-05 14:12:00+00:00,2024-12-05 21:12:00+07:00,732,0,-1,1.0533,18,-3.999999999981796,0.0,-3.999999999981796,-3.999999999981796,9988.000000000024,False
2024-12-05,2024-12-05 14:13:00+00:00,2024-12-05 21:13:00+07:00,733,0,-1,1.05311,18,18.999999999991246,0.0,18.999999999991246,18.999999999991246,10007.000000000015,False
2024-12-05,2024-12-05 14:14:00+00:00,2024-12-05 21:14:00+07:00,734,0,-1,1.05301,18,9.999999999998899,0.0,9.999999999998899,9.999999999998899,10017.000000000013,False
2024-12-05,2024-12-05 14:15:00+00:00,2024-12-05 21:15:00+07:00,735,0,-1,1.05307,19,-5.999999999994898,0.0,-5.999999999994898,-5.999999999994898,10011.000000000018,False
2024-12-05,2024-12-05 14:16:00+00:00,2024-12-05 21:16:00+07:00,736,0,-1,1.05288,18,18.999999999991246,0.0,18.999999999991246,18.999999999991246,10030.00000000001,False
2024-12-05,2024-12-05 14:17:00+00:00,2024-12-05 21:17:00+07:00,737,0,-1,1.05267,17,21.00000000000435,0.0,21.00000000000435,21.00000000000435,10051.000000000013,False
2024-12-05,2024-12-05 14:18:00+00:00,2024-12-05 21:18:00+07:00,738,0,-1,1.05281,18,-14.000000000002899,0.0,-14.000000000002899,-14.000000000002899,10037.00000000001,False
2024-12-05,2024-12-05 14:19:00+00:00,2024-12-05 21:19:00+07:00,739,0,-1,1.05267,19,14.000000000002899,0.0,14.000000000002899,14.000000000002899,10051.000000000013,False
2024-12-05,2024-12-05 14:20:00+00:00,2024-12-05 21:20:00+07:00,740,0,-1,1.05259,17,8.000000000008,0.0,8.000000000008,8.000000000008,10059.00000000002,False
2024-12-05,2024-12-05 14:21:00+00:00,2024-12-05 21:21:00+07:00,741,0,-1,1.05271,17,-12.000000000012001,0.0,-12.000000000012001,-12.000000000012001,10047.000000000007,False
2024-12-05,2024-12-05 14:22:00+00:00,2024-12-05 21:22:00+07:00,742,0,-1,1.05258,17,12.999999999996348,0.0,12.999999999996348,12.999999999996348,10060.000000000004,False
2024-12-05,2024-12-05 14:23:00+00:00,2024-12-05 21:23:00+07:00,743,0,-1,1.0526,17,-1.999999999990898,0.0,-1.999999999990898,-1.999999999990898,10058.000000000013,False
